,title,year,genre,mix,bpm,artist
157,Angel In My Arms,2007,Ballad,—,67,Jack Kapanka
158,She's Got My Heart,2002,—,—,95,Jack Kapanka
159,What They Gave To Me,2001,—,—,75,Jack Kapanka
160,Do,2012,—,Original Mix,125,Jack Kerouak
161,Feels Like Home,2018,—,Extended Mix,111,JackLNDN
162,A Man With A Horn,1998,—,Roc & Presta Mix,132,Jack-N-Houz
163,A Man With A Horn,1998,—,Dan Carlos House Jazz Mix,126,Jack-N-Houz
164,Aloha Satellite Special,2000,—,Soul Man Vocal Mix,130,Jacknife Lee
165,Aloha Satellite Special,2000,—,Soul Man Vocal Mix,130,Jacknife Lee
166,Driving Blind,2015,Dance,—,130,Jack Novak ft. Bright Lights
167,Be The One,2009,—,—,108,Jack Penate
168,Alegria,2016,Dance,Extended Mix,128,Jack Perry
169,Alegria,2016,Dance,Extended Mix,128,Jack Perry
170,Adolescent,2019,Rock,Explicit,100,Jack River
171,Confess,2019,Rock,—,80,Jack River
172,Take Off,2007,Dance,—,133,Jack Rokka vs. Betty Boo
173,Candlelight,2019,Top 40,—,83,Jack Savoretti
174,What More Can I Do?,2019,Top 40,—,87,Jack Savoretti
175,I Can't Get Ready 4 Losin You,2005,—,Club Mix,130,Jack Shaft
176,You Make Me Happy,2011,—,Original Mix,122,Jack Shaft
177,You Should Run,2014,—,Hani Main MIx,124,Jack Shaft
178,Dark Blue,2006,—,—,80,Jack's Mannequin
179,My Racing Thoughts,2011,—,—,73,Jack's Mannequin
180,Release Me,2011,—,—,117,Jack's Mannequin
181,Release Me,2011,—, Quick Edit,117,Jack's Mannequin
182,Swim,2009,Rock,—,66,Jack's Mannequin
183,The Mixed Tape,2006,—,Martin Version,100,Jack's Mannequin
184,The Resolution,2008,—,—,94,Jack's Mannequin
185,Abc,—,Pop,—,93,Jackson 5
186,ABC,2004,Top 40,—,94,Jackson 5
187,I Want You Back,2004,—,—,98,Jackson 5
188,I'm Alive,1994,—,—,98,Jackson Browne
189,Running On Empty,1977,Classic Rock,—,135,Jackson Browne
190,Tender Is The Night,2008,—,—,113,Jackson Browne
191,Come Back Down To Earth,2012,Top 40,—,135,Jackson Harris
192,Go Crazy,2011,Top 40,—,137,Jackson Harris
193,Miss Me,2014,Top 40,—,103,Jackson Harris
194,Rollin,2018,Country,—,102,Jackson Michelson
195,Stay Over,2020,—,—,71,Jackson Michelson
196,Blame It On The Boogie,1978,Disco,"12""",112,"Jacksons, The"
197,Can You Feel It,1981,Disco,"12""",125,"Jacksons, The"
198,Outlaw Women,2008,Country,—,120,Jackson Taylor
199,Maybe Means Goodbye,2019,Cha-Cha,—,118,Jackson Tillman Band
200,New Beginnings,2016,Urban,—,75,Jackson Turner ft. Lisa Rowe
201,Burn Up,2015,Dance, Quick Edit,125,Jackson Ville ft. Hana Reeves
202,Burn Up,2015,Dance,—,125,Jackson Ville ft. Hana Reeves
203,100 Ways,2020,Top 40,—,110,Jackson Wang
204,Come Undone,2007,Top 40,—,88,Jackson Waters
205,Come Undone,2007,—,Intro Edit,88,Jackson Waters
206,Different,2007,—,Album Version,70,Jackson Waters
207,Take U There,2014,Dance,Vindata Remix,80,Jack U ft. Kiesza
208,City Lights,2016,Acoustic,—,122,Jack White
209,Connected By Love,2018,Rock,—,91,Jack White
210,Freedom At 21,2012,Rock,—,79,Jack White
211,I'm Shakin',2013,Rock,—,81,Jack White
212,Lazaretto,2014,Alternative,—,90,Jack White
213,Love Interruption,2012,—,—,94,Jack White
214,Over And Over And Over,2018,Rock,—,62,Jack White
215,Sixteen Saltines,2012,Alternative,—,65,Jack White
216,That Black Bat Licorice,2015,Alternative,—,74,Jack White
217,Would You Fight For My Love?,2014,Alternative,—,60,Jack White
218,,,,,,
219,City Lights,2016,Acoustic,—,122,Jack White
220,Connected By Love,2018,Rock,—,91,Jack White
221,Freedom At 21,2012,Rock,—,79,Jack White
222,I'm Shakin',2013,Rock,—,81,Jack White
223,Lazaretto,2014,Alternative,—,90,Jack White
224,Love Interruption,2012,—,—,94,Jack White
225,Over And Over And Over,2018,Rock,—,62,Jack White
226,Sixteen Saltines,2012,Alternative,—,65,Jack White
227,That Black Bat Licorice,2015,Alternative,—,74,Jack White
228,Would You Fight For My Love?,2014,Alternative,—,60,Jack White
229,,,,,,
230,Familiar Strangers,2020,House,Extended Mix,126,Jack Wins ft. Rothwell
231,The Lumberjack,2008,—,—,84,Jackyl
232,For Real,1996,—,—,105,Jackyl The Bear
233,Mama Said,2020,Country,PO Quick Edit,86,Jaclyn Kenyon
234,Mama Said,2020,Country,PO Intro Edit,86,Jaclyn Kenyon
235,Mama Said,2020,Ballad,—,86,Jaclyn Kenyon
236,Chainsmoking,2017,Rock,—,71,Jacob Banks
237,Unholy War,2017,Urban,—,60,Jacob Banks
238,Be Good To Me,2018,Urban,—,81,Jacob Banks ft. Seinabo Sey
239,Pour Whiskey On My Grave,2018,Country,PopRoXxX Quick Edit,78,Jacob Bryant
240,Pour Whiskey On My Grave,2018,Country,PopRoXxX Intro Edit,78,Jacob Bryant
241,Pour Whiskey On My Grave,2018,Ballad,—,78,Jacob Bryant
242,What I Wanna Be,2017,Country,—,89,Jacob Davis
243,Duele,2020,—,—,83,Jacob Forever
244,Enamorado De Ti,2019,—,—,101,Jacob Forever
245,Hasta Que Se Seque El Maleco,2016,Reggaeton,—,100,Jacob Forever
246,Hasta Que Se Seque El Malecon,2016,—,—,100,Jacob Forever
247,La Venganza,2019,Reggaeton,—,101,Jacob Forever
248,Necesito Ayuda,2016,—,—,85,Jacob Forever
249,Quiereme,2017,—,—,89,Jacob Forever
250,Duele,2020,—,—,83,Jacob Forever
251,Enamorado De Ti,2019,—,—,101,Jacob Forever
252,Hasta Que Se Seque El Maleco,2016,Reggaeton,—,100,Jacob Forever
253,Hasta Que Se Seque El Malecon,2016,—,—,100,Jacob Forever
254,La Venganza,2019,Reggaeton,—,101,Jacob Forever
255,Necesito Ayuda,2016,—,—,85,Jacob Forever
256,Quiereme,2017,—,—,89,Jacob Forever
257,Hasta Que Se Seque El Malecon,2016,Reggaeton,Remix,100,Jacob Forever ft. Farruko
258,Quiereme,2017,—,—,88,Jacob Forever ft. Farruko
259,La Protagonista,2018,—,—,90,Jacob Forever ft. Victor Manuelle
260,La Protagonista,2018,Reggaeton,Remix,90,Jacob Forever ft. Victor Manuelle
261,Like 'Em All,2011,Urban,—,102,Jacob Latimore ft. Diggy Simmons
262,Like 'Em All,2011,Urban,—,93,Jacob Latimore ft. Issa
263,Like Em All,2012,R&B,—,102,Jacob Latimore ft. Issa
264,Heartbreak Heard Around The World,2014,Pop,—,92,Jacob Latimore ft. T-Pain
265,Heartbreak Heard Around The World,2014,Pop, Quick Edit,92,Jacob Latimore ft. T-Pain
266,Heartbreak Heard Around The World,2014,Urban, Quick Edit*,92,Jacob Latimore ft. T-Pain
267,I'm Doing Alright,2011,Country,—,113,Jacob Lyda
268,Look At What You Started,2015,Country,—,87,Jacob Martin Band
269,Focus,2017,Pop,Quick Edit,116,Jacob Whitesides
270,Focus,2017,Pop,Intro Edit,116,Jacob Whitesides
271,Focus,2017,Pop,Radio Edit,116,Jacob Whitesides
272,Lovesick,2016,Top 40,Promo Only Intro Edit*,96,Jacob Whitesides
273,Lovesick,2016,Top 40,Promo Only Quick Edit*,96,Jacob Whitesides
274,Lovesick,2016,Top 40,—,96,Jacob Whitesides
275,Lovesick,2016,Pop,Promo Only Intro Edit,96,Jacob Whitesides
276,Lovesick,2016,Pop,Promo Only Quick Edit,96,Jacob Whitesides
277,Almost Gone,2002,—,—,80,Jacob Zachary
278,B.E.D.,2017,Hip-Hop,Clean Edit,61,Jacquees
279,B.E.D.,2017,Hip-Hop,Explicit,61,Jacquees
280,Good Feeling,2016,R&B,—,72,Jacquees
281,Like Baby,2016,Hip-Hop,Clean,70,Jacquees
282,Like Baby,2016,Hip-Hop,Explicit,70,Jacquees
283,You,2019,Urban,—,115,Jacquees
284,You,2019,Urban,Explicit,57,Jacquees
285,You,2018,R&B,Clean Edit,57,Jacquees
286,B.E.D.,2017,Hip-Hop,Clean Edit,61,Jacquees
287,B.E.D.,2017,Hip-Hop,Explicit,61,Jacquees
288,Good Feeling,2016,R&B,—,72,Jacquees
289,Like Baby,2016,Hip-Hop,Clean,70,Jacquees
290,Like Baby,2016,Hip-Hop,Explicit,70,Jacquees
291,You,2019,Urban,—,115,Jacquees
292,You,2019,Urban,Explicit,57,Jacquees
293,You,2018,R&B,Clean Edit,57,Jacquees
294,At The Club,2018,Urban,—,92,Jacquees ft. Dej Loaf
295,At The Club,2017,Hip-Hop,A Cappella,93,Jacquees ft. Dej Loaf
296,At The Club,2017,Hip-Hop,Instrumental,93,Jacquees ft. Dej Loaf
297,Your Peace,2019,Urban,PO Clean Edit,98,Jacquees ft. Lil Baby
298,Your Peace,2019,Urban,Explicit,98,Jacquees ft. Lil Baby
299,Come Thru,2015,Hip-Hop,Explicit,56,Jacquees ft. Rich Homie Quan
300,Come Thru,2015,Hip-Hop,Clean,56,Jacquees ft. Rich Homie Quan
301,Come Thru,2015,Hip-Hop,—,56,Jacquees ft. Rich Homie Quan
302,Risk it All,2020,R&B,Clean Edit,95,Jacquees ft. Tory Lanez
303,Inside,2018,Urban,Explicit,63,Jacquees ft. Trey Songz
304,Inside,2018,Urban,—,63,Jacquees ft. Trey Songz
305,Inside,2018,Urban,Explicit,63,Jacquees ft. Trey Songz
306,Inside,2018,Urban,—,63,Jacquees ft. Trey Songz
307,Inside,2018,Urban,Explicit,63,Jacquees ft. Trey Songz
308,Inside,2018,Urban,—,63,Jacquees ft. Trey Songz
309,Memories,1998,—,Carlos Berrios Freestyle Mix,128,Jacqui Cenci
310,It's Our World,2015,Top 40,From 'Disneynature: Monkey Kingdom',116,Jacquie Lee
311,Tears Fall,2015,Pop,—,99,Jacquie Lee
312,American Cowboy,2009,—, Clean Edit Main,125,Jada
313,American Cowboy,2009,Top 40,—,125,Jada
314,American Cowboy,2009,—,Funk Generation Club Mix,130,Jada
315,American Cowboy,2009,—,Funk Generation Radio Mix,130,Jada
316,If You Should Ever Be Lonely,2005,—,12 Vocal Mix,124,Jada
317,Run Dat Back,2013,Top 40,—,130,Jadagrace
318,Run Dat Back,2013,Dance, Quick Edit*,130,Jadagrace
319,Run Dat Back,2013,Top 40, Quick Edit,65,Jadagrace
320,Run Dat Back,2013,Dance,Papercha$er Remix,128,Jadagrace
321,Wasteman,2018,Dancehall,PO Clean Edit,90,Jada Kingdom ft. Stalk Ashley
322,Can't Stop Me,2009,—,(Explicit),100,Jadakiss
323,Can't Stop Me,2009,—,—,99,Jadakiss
324,Can't Stop Me,2009,—, Clean Edit,99,Jadakiss
325,Knock Yourself Out,2001,—,—,92,Jadakiss
326,Why,2004,Hip-Hop,—,84,Jadakiss
327,Why,2004,Hip-Hop,—,85,Jadakiss F/ Anthony Hamilton
328,Time's Up,2004,Hip-Hop,Album/radio,93,Jadakiss Feat. Nate Dogg
329,Why,2004,Urban,—,84,Jadakiss ft. Anthony Hamilton
330,Why?,2004,—,Instrumental,84,Jadakiss ft. Anthony Hamilton
331,Why?,2004,—,—,84,Jadakiss ft. Anthony Hamilton
332,Why,2004,Urban,—,84,Jadakiss ft. Anthony Hamilton
333,Why?,2004,—,Instrumental,84,Jadakiss ft. Anthony Hamilton
334,Why?,2004,—,—,84,Jadakiss ft. Anthony Hamilton
335,Hold You Down,2011,Urban,—,95,Jadakiss ft. Emanny
336,Letter To B.I.G.,2009,—, Clean Edit,79,Jadakiss ft. Faith Evans
337,Letter To B.I.G.,2009,Urban,—,79,Jadakiss ft. Faith Evans
338,Letter To B.I.G.,2009,—,(Explicit),80,Jadakiss ft. Faith Evans
339,Letter To B.I.G.,2009,—,Album Version,79,Jadakiss ft. Faith Evans
340,Toast To That,2011,—,—,87,Jadakiss ft. Fred The Godson
341,Toast To That,2012,—,(Explicit),87,Jadakiss ft. Fred The Godson
342,U Make Me Wanna,2004,Urban,—,83,Jadakiss ft. Mariah Carey
343,The Champ Is Here,2004,—,—,94,Jadakiss ft. Nate Dogg
344,The Champ Is Here,2004,—,Times Up Remix Instrumental,94,Jadakiss ft. Nate Dogg
345,The Champ Is Here,2004,—,Times Up Remix,94,Jadakiss ft. Nate Dogg
346,Time's Up,2004,Urban,—,93,Jadakiss ft. Nate Dogg
347,By My Side,2009,—,—,100,Jadakiss ft. Ne-Yo
348,By My Side,2009,—,—,100,Jadakiss ft. Ne-Yo
349,By My Side,2009,—,—,100,Jadakiss ft. Ne-Yo
350,Big Boy Dialogue,2013,Urban,Radio Edit,82,Jadakiss ft. The-Dream
351,Big Boy Dialogue,2013,Urban,Explicit,82,Jadakiss ft. The-Dream
352,Big Boy Dialogue,2013,Urban,Radio Edit,82,Jadakiss ft. The-Dream
353,Big Boy Dialogue,2013,Urban,Explicit,82,Jadakiss ft. The-Dream
354,Breathe,2019,Urban,—,65,Jada Michael
355,5-4-3-2 (yo! Time Is Up),1994,—,—,89,Jade
356,5-4-3-2 (Yo! Time Is Up),2014,Rock,—,89,Jade
357,Better & Better,2015,Dance,Chris Cox Radio,130,Jade
358,Better & Better,2015,Dance,Chris Cox Remix,130,Jade
359,Don't Walk Away,2006,—,—,103,Jade
360,Every Day Of The Week,2006,—,—,98,Jade
361,Freedom,2013,Urban,—,111,Jade
362,I Wanna Love You,2016,—,—,100,Jade
363,Keep On Rising,1997,—,—,91,Jade
364,Sober,2012,—,—,86,Jade Alston
365,Sugarhigh,2002,—,Mike Rizzo Mix,120,Jade Anderson
366,Sugarhigh,2002,—,—,98,Jade Anderson
367,Sugarhigh,2002,—,Hex Hector/mac Quayle Club Vocal Mix,127,Jade Anderson
368,I Get No Joy,2019,Alternative,—,92,Jade Bird
369,Uh Huh,2018,Rock,—,121,Jade Bird
370,Got Your Name On It,2019,Country,PopRoXxX Quick Edit,81,Jade Eagleson
371,Got Your Name On It,2019,—,—,81,Jade Eagleson
372,Got Your Name On It,2019,Country,PopRoXxX Intro Edit,81,Jade Eagleson
373,Finish Line,2017,Rock,—,70,Jade Jackson
374,Hold Me Close,2020,Reggaeton,—,109,Jadel
375,Incredible,2015,Pop, Quick Edit,128,Jaden Chase ft. Karl Wolf
376,Incredible,2015,Pop,—,128,Jaden Chase ft. Karl Wolf
377,Icon,2018,—,Explicit,60,Jaden Smith
378,Icon,2018,—,PO Quick Edit,120,Jaden Smith
379,Icon,2018,—,Clean Edit,120,Jaden Smith
380,Icon,2018,—,Mixshow Clean Edit,120,Jaden Smith
381,Watch Me,2017,Urban,Explicit,65,Jaden Smith
382,Chateau,2019,Hip-Hop,PO Quick Edit,70,Jaden Smith ft. A$AP Rocky
383,Chateau,2019,Hip-Hop,PO Intro Edit,70,Jaden Smith ft. A$AP Rocky
384,Chateau,2019,Hip-Hop,PO Clean Edit,70,Jaden Smith ft. A$AP Rocky
385,GHOST,2018,Urban,Explicit,74,Jaden Smith ft. Christian Rich
386,GHOST,2018,Urban,—,74,Jaden Smith ft. Christian Rich
387,GHOST,2018,Urban,Explicit,74,Jaden Smith ft. Christian Rich
388,GHOST,2018,Urban,—,74,Jaden Smith ft. Christian Rich
389,8 Days,1999,—,The Swords (psycho Thrill Ride),134,Jade Starling
390,Better & Better,2015,Dance,Chris Cox Radio,130,Jade Starling
391,Fired Up,2019,—,Twisted Dee & Diego Fernandez Club,128,Jade Starling
392,Fired Up,2019,Dance,Block & Crown KTU-NYC Remix,124,Jade Starling
393,Fired Up,2019,Dance,—,127,Jade Starling
394,Think About U,2014,Dance,Liam Keegan Radio,128,Jade Starling
395,Think About U,2014,Dance,—,128,Jade Starling
396,Think About U,2014,Dance,Chris Cox Extended Edit,128,Jade Starling
397,Think About U,2014,Dance,Liam Keegan Remix,128,Jade Starling
398,Think About U,2014,Dance,Chris Cox Extended,128,Jade Starling
399,,,,,,
400,Better & Better,2015,Dance,Chris Cox Radio,130,Jade Starling ft. DJ Laszlo
401,Better & Better,2015,Dance,Chris Cox Remix - Lyric Video,130,Jade Starling ft. DJ Laszlo
402,Better & Better,2015,Dance,Chris Cox Radio (Original Video),130,Jade Starling ft. DJ Laszlo
403,Better & Better,2015,Dance,StoneBridge & Luv Gunz Radio,128,Jade Starling ft. Laszlo
404,Insomniak,2013,Dance,Chris Cox Single Edit,128,Jade Starling ft. Lee Dagger
405,Insomniak,2013,Dance,Lee's Radio Edit,128,Jade Starling ft. Lee Dagger
406,Insomniak,2013,Dance, Chris Cox Quick Edit,128,Jade Starling ft. Lee Dagger
407,Insomniak,2013,Dance, Chris Cox Intro Edit,128,Jade Starling ft. Lee Dagger
408,Insomniak,2014,—,Chris Cox Club Mix,128,Jade Starling ft. Lee Dagger
409,Don't Walk Away,2015,Top 40,—,95,Jade Wilson
410,Jade Go To Bed,2015,Top 40,—,122,Jade Wilson
411,Like You Do,2014,Pop,—,110,Jade Wilson
412,Pretty Girl,2008,Dance Hall,—,115,Jadiel
413,Dame Un Beso,2012,Merengue Mambo,—,130,Jadiel ft. Fuego
414,Tonight,2015,Dance,Team Salut Remix - Radio Edit,128,Jadiluc ft. Sarkodie
415,Changing Happy,2006,—,—,97,Jadon Lavik
