,title,year,genre,mix,bpm,artist
180,Reckoner,2008,—,—,104,Radiohead
181,Staircase,2012,—,—,64,Radiohead
182,Staircase,2012,Rock,Live from the Basement,128,Radiohead
183,The Headmaster Ritual,2016,Rock,Webcast Version,152,Radiohead
184,The National Anthem,—,—,—,92,Radiohead
185,There There,—,—,—,127,Radiohead
186,Videotape,—,—,—,156,Radiohead
187,Weird Fishes/arpeggi,—,—,—,152,Radiohead
188,Be Free,2010,—,Extended Mix,130,Radio Killer
189,Calling You,2014,Dance, Quick Edit,130,Radio Killer
190,Calling You,2014,Dance,—,130,Radio Killer
191,Calling You,2014,Dance,The Scene Kings Bounce Radio Edit,130,Radio Killer
192,Headphones,2015,Dance,Tavo Radio Edit,123,Radio Killer
193,Headphones,2015,Dance,—,122,Radio Killer
194,Headphones,2015,Dance, Quick Edit*,122,Radio Killer
195,Headphones,2015,—,* *,122,Radio Killer
196,Headphones,2015,Dance, Quick Edit,123,Radio Killer
197,Bell Clap Dance,2007,—,Original Mix,124,Radio Slave
198,Bell Clap Dance,2007,—,Original Mix,124,Radio Slave
199,Cali Livin',2011,—, Sly Doggie Clean Radio Edit,115,Radio Traffic ft. Snoop Dogg
200,La Rueda,2002,—,Album Version,109,Radio Zumbido
201,Angel Flight,2010,—,—,64,Radney Foster
202,Easier Said Than Done,2013,Country,—,88,Radney Foster
203,Everyday Angel,2002,—,—,117,Radney Foster
204,Half Of My Mistakes,2006,—,—,106,Radney Foster
205,If It Were Me,1995,—,—,116,Radney Foster
206,Just Call Me Lonesome,2007,Country,—,128,Radney Foster
207,Nobody Wins,2007,—,—,121,Radney Foster
208,Scary Old World,2003,—,—,77,Radney Foster Feat. Georgia Middleman
209,Scary Old World,2003,—,—,77,Radney Foster Feat. Georgia Middleman
210,Lucky Star,2011,Top 40,—,117,Rae
211,Lucky Star,2011,—,Clean Radio Edit,117,Rae
212,Guillotine,—,Hip-Hop,—,99,Raekwon
213,Heaven & Hell,2013,Rock,(Explicit),79,Raekwon
214,Incarcerated Scarfaces,1995,Hip-Hop,—,93,Raekwon
215,Rainy Dayz,1996,—,—,91,Raekwon
216,Guillotine,—,Hip-Hop,—,99,Raekwon
217,Heaven & Hell,2013,Rock,(Explicit),79,Raekwon
218,Incarcerated Scarfaces,1995,Hip-Hop,—,93,Raekwon
219,Rainy Dayz,1996,—,—,91,Raekwon
220,Catalina,2010,—,(Explicit),84,Raekwon ft. Lyfe Jennings
221,The Hood,2004,Urban,—,80,Raekwon ft. Tiffany Villarreal
222,The Hood,2004,Urban,—,80,Raekwon ft. Tiffany Villarreal
223,Boyfriend,2013,Country,—,51,RaeLynn
224,For A Boy,2015,Country,—,94,RaeLynn
225,God Made Girls,2014,Country,—,78,RaeLynn
226,God Made Girls,2014,Country, Quick Edit,78,RaeLynn
227,God Made Girls,2014,Country, Quick Edit*,75,RaeLynn
228,Keep Up,2020,Country,Clean,114,RaeLynn
229,Lonely Call,2017,Country,—,73,RaeLynn
230,Love Triangle,2016,Country,—,68,RaeLynn
231,Queens Don't,2018,Country,—,67,RaeLynn
232,Rowdy,2019,Country,—,100,RaeLynn
233,,,,,,
234,Tailgate,2018,Country,PO Quick Edit,88,RaeLynn
235,Tailgate,2018,—,—,88,RaeLynn
236,Tailgate,2018,Country,Lyric Video,88,RaeLynn
237,Tailgate,2018,Country,PO Intro Edit,88,RaeLynn
238,Reborn,2017,Rock,—,110,Rae Morris
239,Drama Fanatic,2008,Dance,—,129,Raen
240,Dramatic Fanatic,2008,—,7th Heaven Mix,129,Raen
241,This Could Be Us,2015,—,—,72,Rae Sremmurd
242,This Could Be Us,2015,Hip-Hop, Clean Edit,71,Rae Sremmurd
243,This Could Be Us,2015,Hip-Hop, Quick Edit,71,Rae Sremmurd
244,This Could Be Us,2015,Urban, Clean Edit*,72,Rae Sremmurd
245,This Could Be Us,2015,Hip-Hop,Instrumental,71,Rae Sremmurd
246,This Could Be Us,2015,Urban, Quick Edit*,72,Rae Sremmurd
247,Up Like Trump,2015,Urban,EXPLICIT,71,Rae Sremmurd
248,Up Like Trump,2015,—,—,71,Rae Sremmurd
249,Black Beatles,2017,Hip-Hop,Clean Single Edit,73,Rae Sremmurd ft. Gucci Mane
250,Black Beatles,2017,Hip-Hop,DJ Mike D Remix,134,Rae Sremmurd ft. Gucci Mane
251,Black Beatles,2016,Hip-Hop,DJ Mike D Remix Quick Edit,134,Rae Sremmurd ft. Gucci Mane
252,Black Beatles,2017,Electronica,DJ Mike D Remix Intro Edit,134,Rae Sremmurd ft. Gucci Mane
253,Black Beatles,2016,Urban,—,73,Rae Sremmurd ft. Gucci Mane
254,Black Beatles,2017,Hip-Hop,DJ Mike D Remix - Clean,134,Rae Sremmurd ft. Gucci Mane
255,Black Beatles,2016,Hip-Hop,Clean,73,Rae Sremmurd ft. Gucci Mane
256,Black Beatles,2016,Urban,Explicit,73,Rae Sremmurd ft. Gucci Mane
257,Powerglide,2018,—,PO Intro Edit,87,Rae Sremmurd ft. Juicy J
258,Powerglide,2018,Urban,—,87,Rae Sremmurd ft. Juicy J
259,Powerglide,2018,—,PO Clean Edit,87,Rae Sremmurd ft. Juicy J
260,Powerglide,2018,Urban,Explicit,87,Rae Sremmurd ft. Juicy J
261,Powerglide,2018,—,PO Quick Edit,87,Rae Sremmurd ft. Juicy J
262,Real Chill,2017,Urban,Explicit,65,Rae Sremmurd ft. Kodak Black
263,Set The Roof,2016,Hip-Hop,Explicit,97,Rae Sremmurd ft. Lil Jon
264,Look Alive,2016,Hip-Hop,Remix - Explicit,60,Rae Sremmurd ft. Migos
265,Look Alive,2016,Hip-Hop,Promo Only Clean Edit - Remix,60,Rae Sremmurd ft. Migos
266,Look Alive,2016,Hip-Hop,Remix,60,Rae Sremmurd ft. Migos
267,No Flex Zone,2014,Hip-Hop,Explicit - Remix,60,Rae Sremmurd ft. Nicki Minaj
268,No Flex Zone,2014,Hip-Hop,Explicit - Remix,60,Rae Sremmurd ft. Nicki Minaj
269,Close,2018,Urban,Explicit,70,Rae Sremmurd ft. Travis Scott
270,Close,2018,Urban,—,70,Rae Sremmurd ft. Travis Scott
271,Close,2018,Urban,Explicit,70,Rae Sremmurd ft. Travis Scott
272,Close,2018,Urban,—,70,Rae Sremmurd ft. Travis Scott
273,Close,2018,Urban,Explicit,70,Rae Sremmurd ft. Travis Scott
274,Close,2018,Urban,—,70,Rae Sremmurd ft. Travis Scott
275,I Can't Believe,1993,—,Club Mix,128,RAF
276,I Can't Believe,1993,—,Club Mix,128,RAF
277,Monday,2013,—,Original Mix,123,Rafael Costa
278,Monday,2013,—,Original Mix,123,Rafael Costa
279,Estas Ganas Que Tengo,2008,—,—,88,Rafael Mercadante
280,Music Take Control,2011,—,Original Big Room Mix,130,Rafael M. ft. David Gordon
281,Rambling Bones,2017,Rock,—,54,Rafael Vigilantics
282,Brazilianique,2012,—,Original Mix,123,Rafael Yapudjian
283,Lanca Perfume,2012,—,A Casa Original Mix,124,Rafael Yapudjian ft. Patricia Coelho
284,A Guiro,2020,Merengue Mambo,—,120,Rafa Pabon
285,Por Tu Posicion,2019,—,—,94,Rafa Pabon
286,A Guiro,2020,Merengue Mambo,—,120,Rafa Pabon
287,Por Tu Posicion,2019,—,—,94,Rafa Pabon
288,La Clave De Mi Amor,2007,—,—,62,Rafa Vergara
289,Me Libere,2009,—,—,120,Rafely Rosario
290,Propaganda 303,2003,—,Base Graffiti Mix,149,Raff vs Grit Greenglow
291,Por Que Te Amo,2002,—,—,146,Raffy Matias
292,Una Y Otra Vez,2012,—,—,123,Raffy Matias
293,Like A Zeppelin,2015,Dance,Jamie Stewart Remix,128,Rafii
294,Like A Zeppelin,2015,Dance,Jamie Stewart Remix,128,Rafii
295,Like A Zeppelin,2015,Dance,Jamie Stewart Remix,128,Rafii
296,This Is Amazing,2013,Dance,Raf N' Soul Eternal Love Remix,120,Raf N' Soul ft. Charles Mcdougald
297,Enamorar,2007,Bachata,—,135,Rafy Burgos
298,Enamorar,2007,Bachata,—,135,Rafy Burgos
299,Wild Pressure,2018,—,Original Mix,128,Rafy Melendez
300,Bulls On Parade,2004,Rock,—,85,Rage Against The Machine
301,Down Rodeo,1996,—,—,84,Rage Against The Machine
302,Guerilla Radio,2009,Rock,—,104,Rage Against The Machine
303,How I Could Just Kill A Man,—,—,—,97,Rage Against The Machine
304,Killing In The Name,—,—,—,123,Rage Against The Machine
305,Mic Check,—,—,—,97,Rage Against The Machine
306,Microphone Fiend,—,Hip-Hop,—,91,Rage Against The Machine
307,No Shelter,1998,—,—,100,Rage Against The Machine
308,People Of The Sun,1996,—,—,94,Rage Against The Machine
309,Renegades,—,—,Remix,124,Rage Against The Machine
310,,,,,,
311,Renegades Of Funk,2001,—,Crystal Method Full Version Remix,123,Rage Against The Machine
312,Renegades Of Funk,2005,—,—,124,Rage Against The Machine
313,Sleep Now In Fire,2000,—,—,127,Rage Against The Machine
314,Testify,2000,—,—,118,Rage Against The Machine
315,The Narrows,2013,—,—,97,Rage Against The Machine
316,Tallawah,2011,—,—,118,Ragga
317,Chocolate & Roses,2005,—,—,81,Ragga Lox
318,Bad Bad Bad,2004,R&B,—,97,Raghav
319,Fire,2013,Dance,Alex Gaudino & Jason Rooney Remix,130,Raghav
320,(Lady) Roll Back The Years,2014,Rock,—,104,Raglans
321,As You Are,2017,Rock,—,82,Rag'n'Bone Man
322,Human,2017,Alternative,—,75,Rag'n'Bone Man
323,Human,2017,Rock,Quick Edit,75,Rag'n'Bone Man
324,Human,2017,Alternative,Radio Edit,75,Rag'n'Bone Man
325,Human,2017,Electronica,Kue Remix - Mixshow Edit,79,Rag'n'Bone Man
326,Human,2017,Rock,Intro Edit,75,Rag'n'Bone Man
327,Skin,2017,Alternative,—,86,Rag'n'Bone Man
328,I'm Glad It Was You,2005,—,—,87,Ragsdale
329,Glow,2003,—,Airbase Remix,127,RAH
330,Party And Bullshit,—,—,—,109,Rah Digga
331,Imperial,2000,Hip-Hop,Clean-remix,84,Rah Digga Feat. Busta Rhymes
332,Believe,2005,—,A Cappella,62,Raheem DeVaughn
333,Believe,2005,—,Instrumental,62,Raheem DeVaughn
334,Customer,2008,Urban,—,62,Raheem DeVaughn
335,Guess Who Loves You More,2004,Urban,—,78,Raheem DeVaughn
336,I Don't Care,2010,Urban,—,106,Raheem DeVaughn
337,Just Right,2019,R&B,—,45,Raheem DeVaughn
338,Love Connection,2013,Urban,—,92,Raheem DeVaughn
339,Temperature's Rising,2015,Urban,—,132,Raheem DeVaughn
340,Text Messages,2008,—,—,63,Raheem DeVaughn
341,Text Messages,2008,—, Clean Edit Main Version,63,Raheem DeVaughn
342,,,,,,
343,Woman,2007,—,—,86,Raheem DeVaughn
344,You,2006,—,—,63,Raheem DeVaughn
345,Bulletproof,2009,—,A Cappella,71,Raheem DeVaughn ft. Ludacris
346,Bulletproof,2009,—,Instrumental,71,Raheem DeVaughn ft. Ludacris
347,Bulletproof,2009,—,—,71,Raheem DeVaughn ft. Ludacris
348,Bulletproof,2009,—,A Cappella,71,Raheem DeVaughn ft. Ludacris
349,Bulletproof,2009,—,Instrumental,71,Raheem DeVaughn ft. Ludacris
350,Bulletproof,2009,—,—,71,Raheem DeVaughn ft. Ludacris
351,Black Lambo,2016,Urban,—,60,RaH ft. DJ Khaled
352,Don't You Know That,2020,R&B,Clean Edit,89,Rahsaan Patterson
353,Feels Good,2008,Urban,—,93,Rahsaan Patterson
354,Sent From Heaven,2019,R&B,—,73,Rahsaan Patterson
355,All I Know,1999,—,—,90,Rahzel
356,Guess,—,Hip-Hop,—,93,Rahzel
357,Heart Of Steel,2017,Dance,—,67,Raiden ft. Bright Lights
358,Heart Of Steel,2017,Dance,Live Version,67,Raiden ft. Bright Lights
359,Heart Of Steel,2017,Dance,—,67,Raiden ft. Bright Lights
360,Heart Of Steel,2017,Dance,Live Version,67,Raiden ft. Bright Lights
361,Jump Ship,2012,Rock,—,65,Railbird
362,Jump Ship,2012,Rock,—,65,Railbird
363,Rainism,2008,Dance,—,124,Rain
364,Kamasutra,1998,—,Greg's Groove Mix,126,Raina Feat. J-Me
365,Give It Up,2007,—,MAW Flute Inst.,118,Rain-A Lil' Louis Painting
366,Stone Cold,2019,Pop,—,113,Rainbow
367,Without You,2012,—,—,115,Rainbow Arabia
368,Fever Pitch,2018,Rock,—,110,Rainbow Kitten Surprise
369,Jalapeno,2011,—,Daniele Papini Remix,127,Rainer Weichhold
370,Reis,2010,—,Jay Lumen Remix,127,Rainer Weichhold
371,Jalapeno,2011,—,Daniele Papini Remix,127,Rainer Weichhold
372,Reis,2010,—,Jay Lumen Remix,127,Rainer Weichhold
373,Me & Johnny Cash,2015,Country,—,72,Rainey Qualley
374,Turn Me On Like The Radio,2015,Country,—,115,Rainey Qualley
375,The Birds '97,1997,—,Funkadelic Mix,132,Rainforest
376,There Is A Light,2015,Dance,Klubjumpers Extended,132,Rainie
377,Bring Back The Summer,2016,Dance,—,99,Rain Man ft. OLY
378,Bring Back The Summer,2016,Electronica,Original Mix,98,Rain Man ft. OLY
379,Bring Back The Summer,2016,Dance,—,99,Rain Man ft. OLY
380,Bring Back The Summer,2016,Electronica,Original Mix,98,Rain Man ft. OLY
381,Bring Back The Summer,2016,Dance,—,99,Rain Man ft. OLY
382,Bring Back The Summer,2016,Electronica,Original Mix,98,Rain Man ft. OLY
383,Broken Love,2016,Rock,—,117,Rain Over St. Ambrose
384,Liar,2008,—,—,70,Rains
385,Look In My Eyes,2009,—,—,75,Rains
386,Pressure,2012,—, Clean Edit,80,Rains
387,Raised Fist,—,—,—,100,Raised Fist
388,Welcome To L.A.,2017,Top 40,—,88,Raja
389,Turn It Up,2008,Rock,—,97,Raja-Nee
390,#WhiteGirlVoice,2017,Hip-Hop,Clean Edit,53,RAJITHEONE
391,Demasiado Tarde,2014,Pop,—,95,Rakel
392,El Dia Es Hoy,2014,—,—,110,Rakel
393,En El Tiempo,2011,Latin Pop,—,75,Rakel
394,Tal Vez,2013,—,Version Cumbia,87,Rakel
395,Tal Vez,2013,—,Version Nortena,100,Rakel
396,Tal Vez,2012,Bachata,Bachata Version,69,Rakel
397,Tal Vez,2012,Latin Pop,—,125,Rakel
398,Entre Nosotros,2013,—,Radio Edit,61,Rakel ft. Sebastian Yepes
399,Guess Who's Back,1997,—,—,94,Rakim
400,Guess Who's Back,—,Hip-Hop,Jd Remix,94,Rakim
401,Paid In Full,—,—,Remix,101,Rakim
402,The Saga Begins,1998,—,Lp Clean Version,90,Rakim
403,Guess Who's Back,1997,—,—,94,Rakim
404,Guess Who's Back,—,Hip-Hop,Jd Remix,94,Rakim
405,Paid In Full,—,—,Remix,101,Rakim
406,The Saga Begins,1998,—,Lp Clean Version,90,Rakim
407,Guess Who's Back,1997,—,—,94,Rakim
408,Guess Who's Back,—,Hip-Hop,Jd Remix,94,Rakim
409,Paid In Full,—,—,Remix,101,Rakim
410,The Saga Begins,1998,—,Lp Clean Version,90,Rakim
411,Walk These Streets,2010,Urban,—,86,Rakim ft. Maino
412,Walk These Streets,2010,Urban,—,86,Rakim ft. Maino
413,Walk These Streets,2010,Urban,—,86,Rakim ft. Maino
414,Walk These Streets,2010,Urban,—,86,Rakim ft. Maino
415,Walk These Streets,2010,Urban,—,86,Rakim ft. Maino
416,Mi Corazon Esta Muerto,2011,—,—,124,Rakim Y Ken-Y
417,Break You,2008,—,Cube Guys Radio Edit,128,Ralph Falcon
418,Break You,2008,—,The Cube Guys Remix,128,Ralph Falcon
419,Break You,2008,—,The Cube Guys Remix Dub,128,Ralph Falcon
420,I Need Someone,2007,—,Cube Guys Remix,128,Ralph Falcon
421,I Need Someone,2007,—,Kobbe & Austin Leeds Remix,130,Ralph Falcon
422,I Need Someone,2007,—,Original Radio Mix,128,Ralph Falcon
423,SOS,2011,—,Costi Forza Radio Edit,127,Ralph Good ft. Polina Griffith
424,SOS,2011,—,—,127,Ralph Good ft. Polina Griffith
425,SOS,2012,—,Brad Holland Mix,126,Ralph Good ft. Polina Griffith
426,You Used To Hold Me,1994,—,Twisted Vocal Mix,123,Ralphi Rosario
427,You Used To Hold Me,1994,—,Twisted Vocal Mix,123,Ralphi Rosario
428,You Used To Hold Me,1994,—,Twisted Vocal Mix,123,Ralphi Rosario
429,Cold,2018,House,Game Chasers Club Mix,122,Ralphi Rosario ft. Donna Blakely
430,Cold,2018,House,David Morales Radio Mix,122,Ralphi Rosario ft. Donna Blakely
431,La Jungla,2015,Dance,Ralphi Rosario Radio Edit,127,Ralphi Rosario ft. Julissa Veloz
432,La Jungla,2015,Dance,Angel's Jungle Love Mix,126,Ralphi Rosario ft. Julissa Veloz
