,title,year,genre,mix,bpm,artist
48,Fa All Y'all,1994,Hip-Hop,—,96,Da Brat
49,Give It To You,1995,Hip-Hop,—,96,Da Brat
50,Sittin' On Top Of The World,2015,Rock,—,93,Da Brat
51,Boom,2003,—,—,120,Da Brat
52,Fa All Y'all,1994,Hip-Hop,—,96,Da Brat
53,Give It To You,1995,Hip-Hop,—,96,Da Brat
54,Sittin' On Top Of The World,2015,Rock,—,93,Da Brat
55,In Love Wit Chu,2003,Hip-Hop,—,95,Da Brat Feat. Cherish
56,Ghetto Love,1997,Hip-Hop,—,94,Da Brat Feat. T-Boz
57,What'chu Like,2000,Hip-Hop,—,100,Da Brat Feat. Tyrese
58,What' Chu Like,2000,Hip-Hop,Clean Lp Version,100,Da Brat Feat. Tyrese
59,What'chu Like,2000,Hip-Hop,—,100,Da Brat Feat. Tyrese
60,What' Chu Like,2000,Hip-Hop,Clean Lp Version,100,Da Brat Feat. Tyrese
61,What'chu Like,2000,Hip-Hop,—,100,Da Brat Feat. Tyrese
62,What' Chu Like,2000,Hip-Hop,Clean Lp Version,100,Da Brat Feat. Tyrese
63,What'chu Like,2000,Hip-Hop,—,100,Da Brat Feat. Tyrese
64,What' Chu Like,2000,Hip-Hop,Clean Lp Version,100,Da Brat Feat. Tyrese
65,What'chu Like,2000,Hip-Hop,—,100,Da Brat Feat. Tyrese
66,What' Chu Like,2000,Hip-Hop,Clean Lp Version,100,Da Brat Feat. Tyrese
67,Air,—,Hip-Hop,—,94,Dabrye Featuring Mf Doom
68,The Love Song,—,Hip-Hop,—,94,Da Bush Babees
69,Alive,2004,Dance,—,144,Da Buzz
70,Bring Back The Summer,2014,Dance,—,126,Da Buzz
71,Dangerous,2005,Dance,(Vasco & Millboy Remix Edit) ISV Video Mix by Div-A-Matic,142,Da Buzz
72,I Wanna Be Free,2002,—,—,132,Da Buzz
73,Let Me Love You,2001,—,—,132,Da Buzz
74,Let Me Love You,2001,—,Hex Hector/dezrok Main Club Mix,136,Da Buzz
75,Something About You,2016,Dance,Mastah-L Radio Edit,125,Da Buzz
76,Something About You,2016,—,Barry Harris Tribal Mix,126,Da Buzz
77,The Moment I Found You,2015,Dance,Anton Liss Extended Mix,122,Da Buzz
78,The Moment I Found You,2015,Dance, Anton Liss Intro Edit,122,Da Buzz
79,,,,,,
80,The Moment I Found You,2015,Dance, Anton Liss Quick Edit,122,Da Buzz
81,The Moment I Found You,2015,Dance,Anton Liss Radio Edit,122,Da Buzz
82,The Moment I Found You,2015,Dance,Anton Liss Remix,122,Da Buzz
83,Dirty Style,2011,—,Wideboys Remix Dub,128,Dacav5
84,Dirty Style,2011,—,Wideboys Remix Full Club,128,Dacav5
85,Dirty Style,2011,—,Wideboys Dance Club Edit,128,Dacav5
86,Dirty Style,2011,—,Kik Klap Radio Edit,127,Dacav5
87,Dizz Knee Land,2007,Rock,—,103,Dada
88,I Get High,1996,—,—,131,Dada
89,I Belong With You,2019,House,Extended Mix,123,Dada ft. LIV
90,I Belong With You,2019,House,Extended Mix,123,Dada ft. LIV
91,Higher Than The Sun,2018,Progressive House,Dave Winnel Remix,125,Dada Life
92,Kick Out The Epic Motherf*****,2012,—,EXPLICIT,128,Dada Life
93,Kick Out The Epic Motherf*****,2012,Dance,Clean,128,Dada Life
94,Kick Out The Epic Motherf*****,2012,—,Extended Vocal Mix,128,Dada Life
95,Kick Out The Epic Motherf*****,2012,Dance,—,128,Dada Life
96,Kick Out The Epic Motherf*****,2012,—, Quick Edit*,128,Dada Life
97,Kick Out The Epic Motherf*****,2012,—,Extended Vocal - Dirty,128,Dada Life
98,Kick Out The Epic Motherf*****,2012,Dance,(Explicit),128,Dada Life
99,Kick Out The Epic Motherf*****,2012,Dance, Quick Edit,128,Dada Life
100,Kick Out The Epic Motherf**ker,2012,—,Datsik Remix,140,Dada Life
101,,,,,,
102,One Last Night On Earth,2015,Dance,Original Mix,126,Dada Life
103,One Last Night On Earth,2015,Dance,—,126,Dada Life
104,Tic Tic Tic,2016,Dance,—,128,Dada Life ft. Lzzy Hale
105,The Operator,2001,—,Rocket Mix,126,Dada Munchamonkey
106,We Can Feel It,2018,House,Mntna-Midnight Remix,123,DaDa NaDa
107,We Can Feel It,2018,House,Mntna-Midnight Remix,123,DaDa NaDa
108,This Is My Party,2014,Pop,—,130,Daddy's Cash
109,We Will Never Know,2015,Top 40,—,71,Daddy's Cash
110,Amame,2019,House,Extended Mix,124,Daddy's Groove
111,Miners,2014,—,Original Mix,128,Daddy's Groove
112,Stellar,2013,—,—,128,Daddy's Groove
113,Stellar,2013,Dance,TV Noise Mix (Explicit),128,Daddy's Groove
114,Stellar,2013,Dance, Quick Edit*,128,Daddy's Groove
115,Stellar,2013,Dance,Extended - Clean,128,Daddy's Groove
116,Stellar,2013,Dance,TV Noise Mix - Explicit,128,Daddy's Groove
117,Stellar,2013,—, Quick Edit,128,Daddy's Groove
118,Stellar,2013,Dance,Martin Garrix Mix - Explicit,127,Daddy's Groove
119,Where I Belong,2015,Dance, Quick Edit,123,Daddy's Groove
120,,,,,,
121,Where I Belong,2015,Dance,—,123,Daddy's Groove
122,Amame,2019,House,Extended Mix,124,Daddy's Groove
123,Miners,2014,—,Original Mix,128,Daddy's Groove
124,Stellar,2013,—,—,128,Daddy's Groove
125,Stellar,2013,Dance,TV Noise Mix (Explicit),128,Daddy's Groove
126,Stellar,2013,Dance, Quick Edit*,128,Daddy's Groove
127,Stellar,2013,Dance,Extended - Clean,128,Daddy's Groove
128,Stellar,2013,Dance,TV Noise Mix - Explicit,128,Daddy's Groove
129,Stellar,2013,—, Quick Edit,128,Daddy's Groove
130,Stellar,2013,Dance,Martin Garrix Mix - Explicit,127,Daddy's Groove
131,Where I Belong,2015,Dance, Quick Edit,123,Daddy's Groove
132,,,,,,
133,Where I Belong,2015,Dance,—,123,Daddy's Groove
134,Amame,2019,House,Extended Mix,124,Daddy's Groove
135,Miners,2014,—,Original Mix,128,Daddy's Groove
136,Stellar,2013,—,—,128,Daddy's Groove
137,Stellar,2013,Dance,TV Noise Mix (Explicit),128,Daddy's Groove
138,Stellar,2013,Dance, Quick Edit*,128,Daddy's Groove
139,Stellar,2013,Dance,Extended - Clean,128,Daddy's Groove
140,Stellar,2013,Dance,TV Noise Mix - Explicit,128,Daddy's Groove
141,Stellar,2013,—, Quick Edit,128,Daddy's Groove
142,Stellar,2013,Dance,Martin Garrix Mix - Explicit,127,Daddy's Groove
143,Where I Belong,2015,Dance, Quick Edit,123,Daddy's Groove
144,,,,,,
145,Where I Belong,2015,Dance,—,123,Daddy's Groove
146,Surrender,2014,Dance, Quick Edit*,128,Daddy's Groove ft. Mindshake
147,Surrender,2013,Dance,Radio Edit,128,Daddy's Groove ft. Mindshake
148,Surrender,2013,—,Angger Dimas Remix,128,Daddy's Groove ft. Mindshake
149,Surrender,2013,Dance, Quick Edit,128,Daddy's Groove ft. Mindshake
150,Surrender,2014,—,—,128,Daddy's Groove ft. Mindshake
151,Pulse,2014,Dance, Quick Edit*,127,Daddy's Groove ft. TeamMate
152,Pulse,2014,Dance,Extended Mix,128,Daddy's Groove ft. TeamMate
153,Pulse,2014,Dance,—,127,Daddy's Groove ft. TeamMate
154,Pulse,2014,Dance, Quick Edit,127,Daddy's Groove ft. TeamMate
155,Summertime,2013,—,Radio Edit,125,Daddy Yankee
156,Switchea,2013,—,—,92,Daddy Yankee
157,Talento De Barrio,2009,—,—,70,Daddy Yankee
158,This Is Not A Love Song,2014,Hip-Hop, Quick Edit,102,Daddy Yankee
159,This Is Not A Love Song,2014,Hip-Hop, Clean Edit,102,Daddy Yankee
160,This Is Not A Love Song,2014,Hip-Hop,Instrumental,102,Daddy Yankee
161,This Is Not A Love Song,2014,Hip-Hop,—,102,Daddy Yankee
162,This Is Not A Love Song,2014,Hip-Hop,Explicit,102,Daddy Yankee
163,Who's Your Daddy,2007,Reggaeton,—,108,Daddy Yankee
164,Summertime,2013,—,Radio Edit,125,Daddy Yankee
165,Switchea,2013,—,—,92,Daddy Yankee
166,Talento De Barrio,2009,—,—,70,Daddy Yankee
167,This Is Not A Love Song,2014,Hip-Hop, Quick Edit,102,Daddy Yankee
168,This Is Not A Love Song,2014,Hip-Hop, Clean Edit,102,Daddy Yankee
169,This Is Not A Love Song,2014,Hip-Hop,Instrumental,102,Daddy Yankee
170,This Is Not A Love Song,2014,Hip-Hop,—,102,Daddy Yankee
171,This Is Not A Love Song,2014,Hip-Hop,Explicit,102,Daddy Yankee
172,Who's Your Daddy,2007,Reggaeton,—,108,Daddy Yankee
173,Gata Ganster,2003,—,—,97,Daddy Yankee Feat. Don Omar
174,Sabor A Melao,2004,—,—,96,Daddy Yankee ft. Andy Montanez
175,Sabor A Melao,2004,—,The Salsa-Ton Remix,96,Daddy Yankee ft. Andy Montanez
176,Sabor A Melao,2004,—,—,96,Daddy Yankee ft. Andy Montanez
177,Sabor A Melao,2004,—,The Salsa-Ton Remix,96,Daddy Yankee ft. Andy Montanez
178,Sabor A Melao,2004,—,—,96,Daddy Yankee ft. Andy Montanez
179,Sabor A Melao,2004,—,The Salsa-Ton Remix,96,Daddy Yankee ft. Andy Montanez
180,Lose Control,2012,—,—,130,Daddy Yankee ft. Emelee
181,Lose Control,2012,—, Kriya vs Erik Velez Radio Quick Edit,130,Daddy Yankee ft. Emelee
182,Lose Control,2012,—, Kriya vs Erik Velez Radio Intro Edit,130,Daddy Yankee ft. Emelee
183,Lose Control,2012,—,Kriya vs Erik Velez Extended,130,Daddy Yankee ft. Emelee
184,Lose Control,2012,—,Kriya vs Erik Velez Radio,130,Daddy Yankee ft. Emelee
185,Impacto,2007,Urban,—,100,Daddy Yankee ft. Fergie
186,Impacto,2007,Reggaeton,Main Mix,100,Daddy Yankee ft. Fergie
187,Impacto,2007,—,Remix,100,Daddy Yankee ft. Fergie
188,Tension,2008,Reggaeton,—,100,Daddy Yankee ft. Hector 'El Father'
189,Tension,2008,Reggaeton,—,100,Daddy Yankee ft. Hector 'El Father'
190,El Amante,2013,Reggaeton,—,90,Daddy Yankee ft. J Alvarez
191,Pata Boom,2011,—,—,92,Daddy Yankee ft. Jory
192,Pata Boom,2011,—,—,92,Daddy Yankee ft. Jory
193,Pata Boom,2011,—,—,92,Daddy Yankee ft. Jory
194,Pata Boom,2011,—,—,92,Daddy Yankee ft. Jory
195,Pata Boom,2011,—,—,92,Daddy Yankee ft. Jory
196,La Noche De Los Dos,2013,—,—,130,Daddy Yankee ft. Natalia Jimenez
197,Otra Cosa,2017,—,Lyric Video,97,Daddy Yankee ft. Natti Natasha
198,Otra Cosa,2017,—,Lyric Video,97,Daddy Yankee ft. Natti Natasha
199,La Rompe Corazones,2017,—,—,88,Daddy Yankee ft. Ozuna
200,La Rompe Corazones,2017,—,Lyric Video,88,Daddy Yankee ft. Ozuna
201,Machete Reloaded,2006,Reggaeton,—,86,Daddy Yankee ft. Paul Wall
202,Sabado Rebelde,2015,Reggaeton,Cartel Society II,82,Daddy Yankee ft. Plan B
203,Sabado Rebelde,2015,Reggaeton,—,82,Daddy Yankee ft. Plan B
204,Ven Conmigo,2011,Merengue Mambo,—,120,Daddy Yankee ft. Prince Royce
205,Ven Conmigo,2011,Merengue Mambo,—,120,Daddy Yankee ft. Prince Royce
206,Gangsta Zone,2007,—,—,92,Daddy Yankee ft. Snoop Dogg
207,Con Calma,2019,Urban,djleony Quick Edit,94,Daddy Yankee ft. Snow
208,Con Calma,2019,Urban,djleony Intro Edit,94,Daddy Yankee ft. Snow
209,Con Calma,2019,Urban,—,94,Daddy Yankee ft. Snow
210,Con Calma,2019,Reggaeton,djleony Intro,94,Daddy Yankee ft. Snow
211,Mia,—,Latin,—,96,Daddy Yankee Ft. Tito
212,Me Entere,2011,—,—,116,Daddy Yankee ft. Tito 'El Bambino'
213,La Despedida,2011,Merengue Mambo,Remix,122,Daddy Yankee ft. Tony Dize
214,Bien Comodo,2011,Reggaeton,—,81,Daddy Yankee ft. Various Artists
215,Llegamos A La Disco,2011,Reggaeton,—,89,Daddy Yankee ft. Various Artists
216,Plane To PR,2007,Reggaeton,—,105,Daddy Yankee ft. Will.I.AM
217,Plane To PR,2007,Reggaeton,—,105,Daddy Yankee ft. Will.I.AM
218,Echale Pique,2009,Reggaeton,Remix,92,Daddy Yankee ft. Yomo
219,Echale Pique,2009,Reggaeton,Remix,92,Daddy Yankee ft. Yomo
220,Echale Pique,2009,Reggaeton,Remix,92,Daddy Yankee ft. Yomo
221,Echale Pique,2009,Reggaeton,Remix,92,Daddy Yankee ft. Yomo
222,Echale Pique,2009,Reggaeton,Remix,92,Daddy Yankee ft. Yomo
223,Echale Pique,2009,Reggaeton,Remix,92,Daddy Yankee ft. Yomo
224,Like 2 Party,2012,—,—,75,Da Deacon
225,Like 2 Party,2012,—,A Cappella,75,Da Deacon
226,X - Files Theme,1996,—,—,135,Dado
227,Dem Days,2017,Hip-Hop,Explicit,78,Dae Dae
228,Dem Days,2017,Hip-Hop,Instrumental,78,Dae Dae
229,New Wave,2017,Urban,Explicit,81,Dae Dae
230,Spend It,2016,Urban,Explicit,70,Dae Dae
231,Spend It,2016,Urban,Super Clean,70,Dae Dae
232,Wat U Mean,2016,Hip-Hop,Promo Only Quick Edit,70,Dae Dae
233,Wat U Mean,2016,Urban,Quick Edit,69,Dae Dae
234,Wat U Mean,2016,Urban,Intro Edit,69,Dae Dae
235,Wat U Mean,2016,Urban,Promo Only Quick Edit*,69,Dae Dae
236,Wat U Mean,2016,Urban,Promo Only Intro Edit*,69,Dae Dae
237,,,,,,
238,Wat U Mean,2016,Hip-Hop,Promo Only Intro Edit,70,Dae Dae
239,Wat U Mean,2016,Urban,—,69,Dae Dae
240,Wat U Mean,2016,Hip-Hop,Explicit,70,Dae Dae
241,Wat U Mean,2016,Hip-Hop,Clean,70,Dae Dae
242,WYTB (What You Talkin' Bout),2016,Hip-Hop,Explicit,70,Dae Dae
243,Dead Ass Wrong,2017,Hip-Hop,Explicit,70,Dae Dae ft. London On Da Track
244,Bae With Me,2018,Urban,Explicit,75,Dae Dae ft. Ti Taylor
245,Bae With Me,2018,Urban,Explicit,75,Dae Dae ft. Ti Taylor
246,Bunny Hop,2003,—,—,94,Da Entourage
247,Red Soup,2011,—,Original Mix,128,Da Fresh
248,Veridis Quo,2001,House,—,71,Daft Punk
249,Voyager,2001,House,—,120,Daft Punk
250,Wdpk 83.7 Fm,1996,House,—,111,Daft Punk
251,Instant Crush,2014,Alternative,—,110,Daft Punk ft. Julian Casablancas
252,Instant Crush,2014,Dance, Quick Edit*,110,Daft Punk ft. Julian Casablancas
253,Instant Crush,2014,Alternative, Quick Edit,110,Daft Punk ft. Julian Casablancas
254,Get Lucky,2019,—,Promo Only Lyric Video,116,Daft Punk ft. Pharrell Williams
255,Get Lucky,2013,—, Quick Edit,116,Daft Punk ft. Pharrell Williams
256,Get Lucky,2013,Dance,Extended Vocal,116,Daft Punk ft. Pharrell Williams
257,Get Lucky,2013,—,Radio Edit,116,Daft Punk ft. Pharrell Williams
258,Get Lucky,2013,—,—,116,Daft Punk ft. Pharrell Williams
259,Get Lucky,2013,—,Extended Vocal Mix,116,Daft Punk ft. Pharrell Williams
260,Get Lucky,2019,—,Promo Only Lyric Video,116,Daft Punk ft. Pharrell Williams
261,Get Lucky,2013,—, Quick Edit,116,Daft Punk ft. Pharrell Williams
262,Get Lucky,2013,Dance,Extended Vocal,116,Daft Punk ft. Pharrell Williams
263,Get Lucky,2013,—,Radio Edit,116,Daft Punk ft. Pharrell Williams
264,Get Lucky,2013,—,—,116,Daft Punk ft. Pharrell Williams
265,Get Lucky,2013,—,Extended Vocal Mix,116,Daft Punk ft. Pharrell Williams
266,Technologic Nation,2005,Tech House,Dj Bass Digitalmix Mash,136,Daft Punk Vrs Kernkraft 400
267,Underground,2003,House,DJ 7-Up Radio Edit,121,Daft Punk Vs. Pointer Sisters
268,Sweet Little Lass,1996,—,—,76,Dag
269,Wearing Nothing,2017,Top 40,—,105,Dagny
270,Ain't Gon Let Up,2007,Urban,—,76,Da Great Yola
271,All We Need Is Love,2008,—,Out Of Office Club,127,Da Groove Doctors ft. Tommie Nibbs
272,This Is How I Feel,2009,—,Main Mix,128,Da Groove ft. Miguel Vizcaino
273,Plastique,2005,—,—,130,Dahlia
274,Meet Her At The Love Parade,2001,Trance,Nalin & Kane Remix,133,Da Hool
275,She Plays Me Like A Melody,2012,Dance,Global Deejays Remix,128,Da Hool ft. Jay Cless
276,She Plays Me Like A Melody,2012,Dance,Global Deejays Remix,128,Da Hool ft. Jay Cless
277,Flying Blind,2002,—,—,107,Daily Planet
278,I Live,2002,—,Album Version,72,Daily Planet
279,Tangled Web,2002,—,—,110,Daily Planet
280,Boogie Your Body,2000,—,Original Club Mix,138,Daisey
281,Boogie Your Body,2000,—,—,137,Daisey
282,Boogie Your Body,2000,—,Original Club Mix,138,Daisey
283,Boogie Your Body,2000,—,—,137,Daisey
284,Everytime,2009,—,Extended Mix,130,Daisy
285,Everytime,2009,—,Radio Edit,130,Daisy
286,Crazy,2010,Rock,—,123,Daisy Dee
287,Getting' Back To You,2001,—,—,161,Daisy Dern
288,Saviour,2018,Top 40,—,77,Daisy Gray
289,Christmas Without You,2016,Top 40,—,75,Daisy Hicks
290,Electric Love,2012,—,7th Heaven Club Mix,128,Daisy Hicks
291,Million Years,2012,—,Bodybangers Club Mix,128,Daisy Hicks
292,Don't Grow Up Too Fast (If I Had A Little Sister),2011,—,—,94,Daisy Mallory
293,Do You Think Of Me?,2010,—,—,120,Daisy Mallory
294,Don't Grow Up Too Fast (If I Had A Little Sister),2011,—,—,94,Daisy Mallory
295,Do You Think Of Me?,2010,—,—,120,Daisy Mallory
296,Slow Wine,2019,Urban,—,105,Dajour
297,Dance Floor,2014,Dance,Original Mix,120,Dakar Carvalho
298,Model,2010,—,—,72,Da Kennel
299,Dat's What I Do,2011,Urban,—,75,Da Kennel ft. Travis Porter
300,No Way,2016,Urban,—,123,Dakidd Franswah
301,Wind An' Sea,2006,—,—,184,Dakoda Motor Co.
302,Good (I've Got A Lot To Learn),2009,Christian,—,98,Dakona
303,Somethin' Like Somethin',2013,Country,—,84,Dakota Bradley
304,Somethin' Like Somethin',2013,Country,—,84,Dakota Bradley
305,Can't Get Enough,2012,—,—,94,Dakota Green
306,Another Day Goes By,1998,—,—,103,Dakota Moon
307,A Promise I Make,1998,—,—,90,Dakota Moon
308,Looking For A Place To Land,2001,—,—,92,Dakota Moon
309,Into The Groove,—,—,Meek's Remix,117,Dale Bozzio
310,If You Didn't See Me (Then You Weren't On The Dancefloor),2013,—,—,116,Dale Earnhardt Jr. Jr.
311,If You Didn't See Me (Then You Weren't On The Dancefloor),2014,—,Jake Ryan Remix,125,Dale Earnhardt Jr. Jr.
312,Run,2014,Dance,—,122,Dale Earnhardt Jr. Jr.
313,Open The Floodgates (Fall Afresh),2014,Other,—,114,Dale Hembrow
314,Open The Floodgates (Fall Afresh),2014,Top 40,—,114,Dale Hembrow ft. Amy Nhan
315,La Vaca,2018,Techno,Original Mix,125,Daleo
316,Justice For All,2007,Country,—,95,Dale Watson
317,In The Jailhouse Now,2002,—,—,174,Dale Watson And The Jordanaires
318,In The Jailhouse Now,2002,—,—,174,Dale Watson And The Jordanaires
319,In The Jailhouse Now,2002,—,—,174,Dale Watson And The Jordanaires
320,Look Up,2013,—, Quick Edit,90,Daley
321,Look Up,2013,—,—,90,Daley
322,Remember Me,2012,Top 40,—,98,Daley ft. Jessie J
323,Until The Pain is Gone,2017,Urban,—,66,Daley ft. Jill Scott
324,Alone Together,2013,Urban,—,90,Daley ft. Marsha Ambrosius
325,Out Da Club,2012,Urban,—,65,Dallas Blocker
326,All My Life,2018,Dance,Extended Mix,120,DallasK
327,All My Life,2018,Dance,—,120,DallasK
328,All My Life,2018,—,PO Quick Edit,120,DallasK
329,I Know,2019,House,—,122,DallasK
330,Looking For Your Love,2019,Electronica,—,116,DallasK
331,I Know,2019,Dance,—,122,DallasK ft. Monique Lawz
332,I Know,2019,Dance,—,122,DallasK ft. Monique Lawz
333,Kids With Cars,2015,Country,—,83,Dallas Smith
334,Kids With Cars,2015,Country, Quick Edit,83,Dallas Smith
335,Crazy,2008,—,—,132,Dallas Superstars
336,Fast Driving,2004,Dance,—,135,Dallas Superstars
337,Helium,2003,—,Js16 High Energy Mix,138,Dallas Superstars
338,Helium,2003,—,Js16 High Energy Remix,137,Dallas Superstars
339,Helium,2003,—,Js 16 High Energy Remix,138,Dallas Superstars
340,Helium,2004,Dance,—,138,Dallas Superstars
341,I Feel Love,2004,Dance,—,136,Dallas Superstars
342,Caliente,2006,Reggaeton,—,92,Dalmata
343,Siguelo,2010,Reggaeton,—,91,Dalmata
344,Caliente,2006,Reggaeton,—,92,Dalmata
345,Siguelo,2010,Reggaeton,—,91,Dalmata
346,Eso Que Tienes Tu,2009,Reggaeton,—,110,Dalmata ft. Gustavo Laureano
347,Pasarela,2008,—,—,97,Dalmata ft. Rabanes
348,Pasarela,2008,—,—,97,Dalmata ft. Rabanes
349,Pasarela,2008,—,—,97,Dalmata ft. Rabanes
350,Mi Dia De Suerte/Un Call,2008,—,—,92,Dalmata Y Nejo
351,There Is A Light That Never Goes Out,2007,—,Cloud Remix,120,Dalminjo ft. Anja yen Vister
352,Mine Again (I'd Be A Fool),2018,Cha-Cha,—,101,Dalton Domino
353,Granita,2009,—,Original Mix,126,Da Lukas
354,Rubberduck,2007,—,(from 'Rubberduck EP'),127,Da Lukas Pres. Butterflake
355,Sunrise,2015,House,—,100,Dalux
356,Love Ii Love,1997,—,—,97,Damage
357,Wonderful Tonight,1997,—,—,52,Damage
358,Breathing New Life,2004,Rock,—,130,Damageplan
359,Save Me,2004,Rock,—,108,Damageplan
360,Madness (That's What I Want),2010,—,—,160,Da Mastamind
361,Madness (That's What I Want),2010,—,—,160,Da Mastamind
362,How We Roll,2005,—,—,138,Dame Four
363,Get This Party Started,2008,—,Shirley Bassey Vs Chris Cox Club Mix,130,Dame Shirley Bassey
364,Welcome To Jamrock,2005,—,Clean (PO Clean Edit),77,Damian
365,Welcome To Jam Rock,2005,—,—,77,Damian
366,Welcome To Jamrock,2005,—,Clean (PO Clean Edit),77,Damian
367,Welcome To Jam Rock,2005,—,—,77,Damian
368,Oneness,2004,—,Jorio's Vocal Edit,128,Damian ft. Sasha Lazard
369,Caution,2016,Reggae,Clean,85,Damian 'Jr. Gong' Marley
370,Hard Work,2014,Dancehall,—,83,Damian 'Jr. Gong' Marley
371,Caution,2016,Reggae,Clean,85,Damian 'Jr. Gong' Marley
372,Hard Work,2014,Dancehall,—,83,Damian 'Jr. Gong' Marley
373,Road To Zion,2006,—,Radio Edit,94,Damian 'Jr. Gong' Marley ft. Nas
374,Road To Zion,2006,—,Radio Edit,94,Damian 'Jr. Gong' Marley ft. Nas
375,Affairs Of The Heart,2012,—,—,85,Damian Marley
376,Nail Pon Cross,2016,Urban,—,79,Damian Marley
377,One Loaf Of Bread (Something For You),2007,Dancehall,—,70,Damian Marley
378,Set Up Shop,2012,Urban,—,84,Damian Marley
379,Welcome To Jamrock,2005,—,—,77,Damian Marley
380,Beautiful,2006,Urban,—,93,Damian Marley ft. Bobby Brown
381,As We Enter,2010,—, Clean Edit,120,Damian Marley ft. Nas
382,As We Enter,2010,—,—,120,Damian Marley ft. Nas
383,As We Enter,2010,—,(Explicit),120,Damian Marley ft. Nas
384,Road To Zion,2010,—,—,94,Damian Marley ft. Nas
385,All Night,2006,—,—,133,Damian Marley ft. Stephen Marley
386,Medication,2017,Reggae,Explicit,85,Damian Marley ft. Stephen Marley
387,Medication,2017,Reggae,Clean Edit,85,Damian Marley ft. Stephen Marley
388,All Night,2006,—,—,133,Damian Marley ft. Stephen Marley
389,Medication,2017,Reggae,Explicit,85,Damian Marley ft. Stephen Marley
390,Medication,2017,Reggae,Clean Edit,85,Damian Marley ft. Stephen Marley
391,All Night,2006,—,—,133,Damian Marley ft. Stephen Marley
392,Medication,2017,Reggae,Explicit,85,Damian Marley ft. Stephen Marley
393,Medication,2017,Reggae,Clean Edit,85,Damian Marley ft. Stephen Marley
394,All Night,2006,—,—,133,Damian Marley ft. Stephen Marley
395,Medication,2017,Reggae,Explicit,85,Damian Marley ft. Stephen Marley
396,Medication,2017,Reggae,Clean Edit,85,Damian Marley ft. Stephen Marley
397,All Night,2006,—,—,133,Damian Marley ft. Stephen Marley
398,Medication,2017,Reggae,Explicit,85,Damian Marley ft. Stephen Marley
399,Medication,2017,Reggae,Clean Edit,85,Damian Marley ft. Stephen Marley
400,Circo De La Soledad,2009,—,—,121,Damian Rivero
401,Cancion Fresita,2017,Salsa,—,101,Damian Vera
402,Te Vere,2014,Salsa,—,86,Damian Vera
